"Ano","Data","Autor","Título","Instituição","Ano Corrigido","Data Corrigida","Nome Corrigido","Título Corrigido","Instituição Corrigida","URL","Status","Note"
2024,28/08/24,"Hislley Feitosa Meneses","A catenária no ensino médio: uma proposta de sequência didática","UESPI",2024,28/08/24,"Hislley Feitosa Meneses","A catenária no Ensino Médio: uma proposta de sequência didática","UESPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7907&id2=171058253",,
2024,30/08/24,"Jhonatan Cruz Teixeira","Aplicação de ia no processo de ensino aprendizagem - experimento em aulas de matemática","FUFS",2024,30/08/24,"Jhonatan Cruz Teixeira","Aplicação de IA no processo de ensino aprendizagem – experimento em aulas de matemática","FUFS","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7908&id2=171058352",,
2024,27/02/24,"Warley Martins Dias","O eurocentrismo e a origem hindu da sequência de fibonacci: a famosa relação com o número de ouro e suas surpreendentes aplicações","UFPA",2024,27/02/24,"Warley Martins Dias","O eurocentrismo e a origem hindu da sequência de Fibonacci: a famosa relação com o número de ouro e suas surpreendentes aplicações","UFPA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7909&id2=171056056",,
2013,30/09/13,"Nilson Setauo Ozawa","Como vou comprar meu primeiro carro?","UFABC",2013,30/09/13,"Nilson Setauo Ozawa","Como vou comprar meu primeiro carro?","UFABC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=791&id2=43848",,
2024,19/11/24,"Jose Marcos Farias","Frações: uma abordagem aritmética para o 6° ano pelo teorema fundamental da aritmética","UFR",2024,19/11/24,"José Marcos Farias","Frações: uma abordagem aritmética para o 6º ano pelo teorema fundamental da aritmética","UFR","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7910&id2=171057524",,
2024,19/09/24,"Rodrigo Rafael Gurgel Martins","O ensino-aprendizagem-avaliação de geometria analítica através da resolução de problemas: do problema gerador ao problema de aprofundamento","CEFET",2024,19/09/24,"Rodrigo Rafael Gurgel Martins","O ensino-aprendizagem-avaliação de geometria analítica através da resolução de problemas: do problema gerador ao problema de aprofundamento","CEFET-MG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7911&id2=171058236",,
2024,19/09/24,"Wilson Dener Pinto Vieira","Recortes de aplicações de conteúdos matemáticos do ensino médio.","CEFET",2024,19/09/24,"Wilson Dener Pinto Vieira","Recortes de aplicações de conteúdos matemáticos do Ensino Médio","CEFET-MG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7912&id2=171058242",,
2024,03/10/24,"Fabricio Alves Macedo","Contribuições para o ensino de geometria espacial com uso do geogebra em articulação com realidade aumentada","UFES",2024,03/10/24,"Fabrício Alves Macedo","Contribuições para o ensino de geometria espacial com uso do GeoGebra em articulação com realidade aumentada","UFES","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7913&id2=171054945",,
2024,15/08/24,"Fernando De Almeida Santos","Resolucão de problemas nas aulas de matemática: um estudo com os estudantes do 6° ano da escola estadual gilberto rola","UFERSA",2024,15/08/24,"Fernando de Almeida Santos","Resolução de problemas nas aulas de matemática: um estudo com os estudantes do 6º ano da escola estadual Gilberto Rola","UFERSA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7914&id2=171057907",,
2024,23/08/24,"Wellington De Almeida Jacome","Modelagem matemática: uma sequência didática aplicando função polinomial do 1º grau na conta de energia residencial dos alunos do ensino médio de uma escola estadual do rio grande do norte","UFERSA",2024,23/08/24,"Wellington de Almeida Jacome","Modelagem matemática: uma sequência didática aplicando função polinomial do 1º grau na conta de energia residencial dos alunos do Ensino Médio de uma escola estadual do Rio Grande do Norte","UFERSA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7915&id2=171057917",,
2024,29/08/24,"Mario Andreaza Fernandes De Sousa","Resolução de equações do 2° grau com o uso do material dourado nos anos finais do ensino fundamental","UFERSA",2024,29/08/24,"Mario Andréaza Fernandes de Sousa","Resolução de equações do 2º grau com o uso do material dourado nos anos finais do Ensino Fundamental","UFERSA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7916&id2=171057912",,
2024,29/08/24,"Geane Gomes Campina","Uma proposta de sequência didática multimetodológica para o ensino de estatística no ensino médio","UFERSA",2024,29/08/24,"Geane Gomes Campina","Uma proposta de sequência didática multimetodológica para o ensino de estatística no Ensino Médio","UFERSA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7917&id2=171057909",,
2024,01/11/24,"Jessica Conde","Desigualdades das médias","UFPR",2024,01/11/24,"Jéssica Conde","Desigualdades das médias","UFPR","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7918&id2=160630066",,
2024,19/09/24,"Washington Raimundo Da Silva","Ensino de frações através de materiais manipuláveis","CEFET",2024,19/09/24,"Washington Raimundo da Silva","Ensino de frações através de materiais manipuláveis","CEFET-MG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7919&id2=171058241",,
2013,20/09/13,"Lauro Kondarzewski Junior","Probabilidade geome?trica e grandes nu?meros","UFABC",2013,20/09/13,"Lauro Kondarzewski Jr","Probabilidade geométrica e grandes números","UFABC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=792&id2=28309",,
2024,28/11/24,"Jonathan Eduardo Weber","Recorrências: teoria e aplicações no processo de ensino-aprendizagem","UFSC",2024,28/11/24,"Jonathan Eduardo Weber","Recorrências: teoria e aplicações no processo de ensino-aprendizagem","UFSC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7920&id2=171058048",,
2024,28/11/24,"Fabiano Moncao Ferro","O uso de materiais manipuláveis para o estudo de  polígonos em uma turma do sétimo ano do ensino  fundamental de uma escola pública do município do rio  de janeiro","UFRRJ",2024,28/11/24,"Fabiano Monlção Ferro","O uso de materiais manipuláveis para o estudo de polígonos em uma turma do sétimo ano do Ensino Fundamental de uma escola pública do município do Rio de Janeiro","UFRRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7921&id2=171057565",,
2024,28/11/24,"Fabio Monteiro De Oliveira","Resolução de equações polinomiais do 2º grau com  uma incógnita por meio do aplicativo equafácil:  uma experiência com alunos que possuem  necessidades educacionais especiais","UFRRJ",2024,28/11/24,"Fábio Monteiro de Oliveira","Resolução de equações polinomiais do 2º grau com uma incógnita por meio do aplicativo Equafácil: uma experiência com alunos que possuem necessidades educacionais especiais","UFRRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7922&id2=171057566",,
2024,06/11/24,"Matheus Fenti Soares","Gráficos de funções do 2o grau: proposta de abordagem com o auxílio do simulador phet","UNESP",2024,06/11/24,"Matheus Fenti Soares","Gráficos de funções do 2º grau: proposta de abordagem com o auxílio do simulador PhET","UNESP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7923&id2=171056782",,
2024,06/12/24,"Fabiola Correia Campos","Otimização conceituada com o auxílio de games e aplicada a problemas de máximos e mínimos de funções: uma proposta de sequência didática","UEFS",2024,06/12/24,"Fabíola Correia Campos","Otimização conceituada com o auxílio de games e aplicada a problemas de máximos e mínimos de funções: uma proposta de sequência didática","UEFS","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7924&id2=171058244",,
2024,11/09/24,"Thais Hermoso De Oliveira","Modelagem matemática, otimização linear e o problema de corte unidimensional: abordagens para o ensino médio","UNESP",2024,11/09/24,"Thais Hermoso de Oliveira","Modelagem matemática, otimização linear e o problema de corte unidimensional: abordagens para o Ensino Médio","UNESP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7925&id2=171057021",,
2024,22/04/24,"Daniel Luiz Avanzi","A lousa digital e o geogebra: uma proposta para o ensino de geometria espacial","UEL",2024,22/04/24,"Daniel Luiz Avanzi","A lousa digital e o GeoGebra: uma proposta para o ensino de geometria espacial","UEL","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7926&id2=171056762",,
2024,05/12/24,"Tatiana Martinez Silva Brandao","Narrativas visuais na educação matemática: explorando a história da matemática em quadrinhos","UFSJ",2024,05/12/24,"Tatiana Martinez Silva Brandão","Narrativas visuais na educação matemática: explorando a história da matemática em quadrinhos","UFSJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7927&id2=171057883",,
2024,14/09/24,"Fabiola Perrim De Melo Martins","A modelagem matemática no ensino fundamental: uma proposta para o 8º ano","UFV",2024,14/09/24,"Fabíola Perrim de Melo Martins","A modelagem matemática no Ensino Fundamental: uma proposta para o 8º ano","UFV","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7928&id2=171055888",,
2024,31/08/24,"Marcelo Dos Santos Rosa","A horta escolar e o aprendizado de geometria aplicada ao cultivo","UFRRJ",2024,31/08/24,"Marcelo dos Santos Rosa","A horta escolar e o aprendizado de geometria aplicada ao cultivo","UFRRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7929&id2=171057569",,
2013,25/09/13,"Maura Araujo Dias","Representação geométrica dos números complexos: aplicações e possibilidades didáticas","UFABC",2013,25/09/13,"Maura Araújo Dias","Representação geométrica dos números complexos: aplicações e possibilidades didáticas","UFABC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=793&id2=37330",,
2024,09/12/24,"Lucas Cerqueira Mascarenhas","Progressão aritmética e progressão geométrica: uma sequência didática baseada na geometria fractal","UEFS",2024,09/12/24,"Lucas Cerqueira Mascarenhas","Progressão aritmética e progressão geométrica: uma sequência didática baseada na geometria fractal","UEFS","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7930&id2=171058004",,
2023,20/08/23,"Fillipe Azevedo Farias","O ensino de geometria pós –pandemia: a utilização do lego como recurso didático","UFRJ",2023,20/08/23,"Fillipe Azevedo Farias","O ensino de geometria pós-pandemia: a utilização do lego como recurso didático","UFRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7931&id2=171052506",,
2024,23/02/24,"Antonio Rodrigo Souza Serafim","Backgrounds e foregrounds no ensino de matemática para estudantes de uma escola pública a partir da metodologia de  tarefas","UFRJ",2024,23/02/24,"Antônio Rodrigo Souza Serafim","Backgrounds e foregrounds no ensino de matemática para estudantes de uma escola pública a partir da metodologia de tarefas","UFRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7932&id2=171054332",,
2024,24/01/24,"Roberta Greco Rodrigues","Integração de teoria dos grafos e o desenvolvimento de habilidades do pensamento computacional na  educação básica","UFRJ",2024,24/01/24,"Roberta Greco Rodrigues","Integração de teoria dos grafos e o desenvolvimento de habilidades do pensamento computacional na educação básica","UFRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7933&id2=171054337",,
2024,29/02/24,"Dykes Araujo De Barros","Proposta para visualização circular na aprendizagem de adição e subtração de naturais em diferentes bases de contagem.","UFRJ",2024,29/02/24,"Dykes Araújo de Barros","Proposta para visualização circular na aprendizagem de adição e subtração de naturais em diferentes bases de contagem","UFRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7934&id2=171054327",,
2024,15/08/24,"Aida Mariane Santos Dos Anjos","Uma aplicação em educação financeira escolar para alunos do 9º ano do ensino fundamental","UFRJ",2024,15/08/24,"Aida Mariane Santos dos Anjos","Uma aplicação em educação financeira escolar para alunos do 9º ano do Ensino Fundamental","UFRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7935&id2=171056417",,
2024,26/08/24,"Adriel Pereira Do Nascimento","Trabalhando problemas de otimização determinística e estocástica no ensino médio","UFRJ",2024,26/08/24,"Adriel Pereira do Nascimento","Trabalhando problemas de otimização determinística e estocástica no Ensino Médio","UFRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7936&id2=171054326",,
2024,26/08/24,"Jairo Riguetti Godinho Dutra","Construção dos números reais: do saber de conteúdo ao saber pedagógico de conteúdo","UFRJ",2024,26/08/24,"Jairo Riguetti Godinho Dutra","Construção dos números reais: do saber de conteúdo ao saber pedagógico de conteúdo","UFRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7937&id2=171056424",,
2024,23/08/24,"Alex De Araujo Francisco","Proposta de sequência didática para o desenvolvimento do letramento estatístico na etapa do 9º ano do ensino fundamental","UFRJ",2024,23/08/24,"Alex de Araújo Francisco","Proposta de sequência didática para o desenvolvimento do letramento estatístico na etapa do 9º ano do Ensino Fundamental","UFRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7938&id2=171054324",,
2024,27/08/24,"Marcio Marques Da Rocha","Uma proposta metodológica para ensino de resolução de problemas do primeiro grau com auxílio dos modelos de barras de singapura","UFRJ",2024,27/08/24,"Márcio Marques da Rocha","Uma proposta metodológica para ensino de resolução de problemas do primeiro grau com auxílio dos Modelos de Barras de Singapura","UFRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7939&id2=171056428",,
2013,26/09/13,"José Cleiton Rodrigues Padilha","Números primos","UFPB",2013,26/09/13,"José Cleiton Rodrigues Padilha","Números primos","UFPB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=794&id2=39479",,
2024,01/03/24,"Joana Parga Rodrigues","Diversidade sexual no ensino de análise combinatória: uma ação de insubordinação criativa","UFRJ",2024,01/03/24,"Joana Parga Rodrigues","Diversidade sexual no ensino de análise combinatória: uma ação de insubordinação criativa","UFRJ","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7940&id2=171054338",,
2024,19/12/24,"Pedro Itallo Vaz","A história da educação de jovens e adultos (eja): uma proposta para o ensino de condição de existência de triângulos utilizando material manipulável","UFG",2024,19/12/24,"Pedro Itallo Vaz","A história da educação de jovens e adultos (EJA): uma proposta para o ensino de condição de existência de triângulos utilizando material manipulável","UFG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7941&id2=171057597",,
2024,12/09/24,"Edson Bertosa Lopes Santos","Elaboração de uma apostila sobre programação e métodos numéricos para o ensino médio","CEFET",2024,12/09/24,"Edson Bertosa Lopes Santos","Elaboração de uma apostila sobre programação e métodos numéricos para o Ensino Médio","CEFET-MG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7942&id2=171058226",,
2024,11/12/24,"Alissany Santos Lima Oliveira","Modelagem matemática na captação da água da chuva","UFG",2024,11/12/24,"Alissany Santos Lima Oliveira","Modelagem matemática na captação da água da chuva","UFG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7943&id2=171058218",,
2024,29/08/24,"Altierre Borges Santos","Teorema de pick e aplicação em jogos geométricos","UFG",2024,29/08/24,"Altierre Borges Santos","Teorema de Pick e aplicação em jogos geométricos","UFG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7944&id2=171058249",,
2024,06/12/24,"Itamar De Camargo Junior","Funções no ensino médio: uma abordagem conceitual e o uso de gamificação","UFG",2024,06/12/24,"Itamar de Camargo Jr","Funções no Ensino Médio: uma abordagem conceitual e o uso de gamificação","UFG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=7945&id2=171057591",,
